x1,y1,dx1,dy1,x2,y2,dx2,dy2,ans
26.31,25.96,0.85,0.0,69.55,28.72,0.88,0.0,ball_1
47.89,29.76,0.48,0.0,56.5,70.83,-0.25,0.0,ball_1
97.75,71.25,-0.91,0.0,80.99,23.38,0.62,0.0,ball_2
0.74,92.72,-0.52,0.0,40.08,11.0,0.76,0.0,ball_2
52.2,58.66,0.03,0.0,57.87,97.44,0.94,0.0,ball_1
65.22,31.71,-0.3,0.0,80.02,31.71,0.31,0.0,same
4.53,67.14,0.93,0.0,69.24,47.72,0.14,0.0,ball_2
29.93,74.14,0.55,0.0,43.12,26.82,-0.84,0.0,ball_2
20.12,31.84,0.58,0.0,19.16,19.24,0.03,0.0,ball_2
40.05,36.26,0.67,0.0,1.41,69.94,-0.65,0.0,ball_1
83.53,16.05,-0.87,0.0,81.78,84.04,0.63,0.0,ball_1
19.51,16.79,0.95,0.0,15.64,81.71,-0.05,0.0,ball_1
59.68,47.57,-0.52,0.0,75.46,97.4,0.12,0.0,ball_1
68.27,27.81,0.39,0.0,96.47,27.81,-0.74,0.0,same
80.17,11.21,-0.12,0.0,9.92,11.21,-0.11,0.0,same
39.06,34.71,-0.89,0.0,65.15,34.71,0.52,0.0,same
19.85,83.92,0.57,0.0,74.12,83.92,0.72,0.0,same
85.98,47.28,0.73,0.0,26.7,18.57,0.53,0.0,ball_2
8.0,68.16,0.34,0.0,76.32,68.16,0.57,0.0,same
87.37,89.2,-1.0,0.0,82.9,53.56,0.41,0.0,ball_2
58.65,14.61,-0.91,0.0,89.02,26.47,0.05,0.0,ball_1
39.55,59.48,0.67,0.0,86.02,82.83,-0.46,0.0,ball_1
86.56,5.63,-0.84,0.0,43.77,5.63,0.41,0.0,same
8.71,8.8,-1.0,0.0,10.5,8.8,-0.93,0.0,same
21.24,11.39,-0.27,0.0,50.46,11.39,0.03,0.0,same
28.68,16.44,0.17,0.0,75.48,16.44,-0.21,0.0,same
60.82,73.78,-0.35,0.0,80.68,22.04,0.68,0.0,ball_2
15.93,36.65,0.06,0.0,23.43,97.3,0.38,0.0,ball_1
73.97,51.79,0.43,0.0,72.71,51.79,0.79,0.0,same
10.49,65.52,-0.73,0.0,86.4,85.85,0.64,0.0,ball_1
30.94,22.68,-0.31,0.0,97.05,0.36,0.73,0.0,ball_2
16.29,33.37,-0.42,0.0,32.04,81.37,0.91,0.0,ball_1
99.53,45.06,0.27,0.0,29.45,36.99,-0.27,0.0,ball_2
81.59,36.89,-0.42,0.0,84.82,94.91,0.08,0.0,ball_1
33.03,15.33,0.18,0.0,32.55,69.35,-0.64,0.0,ball_1
42.46,62.37,-0.84,0.0,49.55,48.56,0.18,0.0,ball_2
0.35,7.68,-0.36,0.0,56.09,91.02,-0.46,0.0,ball_1
6.58,85.31,-0.6,0.0,65.14,85.31,-0.1,0.0,same
6.44,40.37,0.19,0.0,78.66,45.72,0.65,0.0,ball_1
53.19,72.4,-0.78,0.0,54.6,66.59,-0.96,0.0,ball_2
2.54,61.15,-0.63,0.0,55.88,77.66,0.38,0.0,ball_1
97.06,13.9,-0.36,0.0,6.69,72.4,0.07,0.0,ball_1
3.18,65.83,-0.24,0.0,20.18,46.5,-0.12,0.0,ball_2
92.23,2.54,-0.33,0.0,22.18,2.54,0.26,0.0,same
97.37,58.24,-0.22,0.0,47.32,58.24,0.4,0.0,same
30.38,74.01,-0.6,0.0,68.28,63.63,0.02,0.0,ball_2
85.14,63.72,-0.56,0.0,98.06,64.71,-0.18,0.0,ball_1
93.06,16.96,-0.53,0.0,47.13,8.64,0.23,0.0,ball_2
94.38,96.81,0.52,0.0,33.03,96.81,0.24,0.0,same
77.47,79.4,0.08,0.0,5.84,66.88,-0.71,0.0,ball_2
83.05,66.0,0.17,0.0,65.87,66.0,0.54,0.0,same
51.21,56.44,-0.72,0.0,77.65,73.83,-0.84,0.0,ball_1
24.34,42.29,-0.59,0.0,95.44,60.93,0.17,0.0,ball_1
68.04,1.68,-0.93,0.0,13.73,31.4,0.81,0.0,ball_1
66.82,81.27,0.83,0.0,22.91,49.85,-0.51,0.0,ball_2
8.57,41.81,-0.49,0.0,60.21,88.46,-0.65,0.0,ball_1
79.98,31.16,0.92,0.0,31.32,49.63,0.31,0.0,ball_1
76.4,51.23,0.26,0.0,51.23,76.69,0.58,0.0,ball_1
82.25,57.13,-0.32,0.0,3.9,61.21,0.55,0.0,ball_1
21.12,3.9,-0.75,0.0,6.1,28.02,0.49,0.0,ball_1
2.85,25.54,0.83,0.0,16.9,6.37,-0.48,0.0,ball_2
32.77,27.98,0.05,0.0,24.35,20.03,0.22,0.0,ball_2
78.16,31.82,0.01,0.0,20.16,61.89,-0.78,0.0,ball_1
79.26,19.58,-0.39,0.0,34.6,9.11,-0.46,0.0,ball_2
84.82,25.55,0.06,0.0,67.45,38.79,0.23,0.0,ball_1
20.96,89.24,-0.61,0.0,22.06,50.89,-0.19,0.0,ball_2
1.51,43.79,0.59,0.0,89.54,4.84,0.58,0.0,ball_2
86.55,41.18,0.46,0.0,85.99,73.79,-0.27,0.0,ball_1
72.16,89.77,-0.53,0.0,41.86,26.55,-0.45,0.0,ball_2
62.06,82.32,0.28,0.0,36.12,13.8,0.42,0.0,ball_2
98.59,3.39,-0.52,0.0,50.99,85.15,0.98,0.0,ball_1
89.03,14.57,0.3,0.0,56.39,36.98,0.57,0.0,ball_1
24.35,37.39,0.92,0.0,55.51,9.99,-1.0,0.0,ball_2
76.74,56.0,0.99,0.0,97.23,12.86,-0.61,0.0,ball_2
30.51,89.52,-0.82,0.0,40.59,58.37,0.04,0.0,ball_2
77.66,80.11,0.24,0.0,64.37,86.14,-0.48,0.0,ball_1
50.55,58.49,-0.82,0.0,57.66,58.49,-0.57,0.0,same
38.03,25.75,0.83,0.0,85.0,35.18,0.87,0.0,ball_1
25.05,27.32,0.37,0.0,80.29,6.91,-0.86,0.0,ball_2
6.03,7.66,0.8,0.0,88.57,22.01,-0.96,0.0,ball_1
60.75,16.34,-0.56,0.0,49.14,40.14,-0.22,0.0,ball_1
58.24,89.74,-0.78,0.0,92.83,18.17,-0.9,0.0,ball_2
62.04,11.87,-0.85,0.0,56.68,51.47,-0.98,0.0,ball_1
95.73,6.19,-0.57,0.0,17.74,6.46,0.05,0.0,ball_1
58.93,81.75,0.12,0.0,88.17,0.55,0.48,0.0,ball_2
35.8,2.5,0.53,0.0,87.32,9.11,-0.92,0.0,ball_1
4.65,5.05,0.65,0.0,32.86,82.92,0.29,0.0,ball_1
43.61,77.78,0.65,0.0,99.68,77.78,0.6,0.0,same
64.11,26.74,-0.58,0.0,88.09,2.7,0.94,0.0,ball_2
85.28,22.12,-0.49,0.0,75.09,55.33,-0.81,0.0,ball_1
68.28,35.58,-0.09,0.0,21.13,35.58,-0.89,0.0,same
9.03,68.69,0.9,0.0,9.9,63.1,-0.62,0.0,ball_2
62.84,10.33,-0.51,0.0,76.93,30.47,-0.15,0.0,ball_1
97.52,15.66,-0.92,0.0,25.27,43.26,-0.86,0.0,ball_1
30.49,98.13,0.73,0.0,38.44,98.13,-0.39,0.0,same
36.39,91.6,-0.07,0.0,28.51,35.35,-0.06,0.0,ball_2
25.88,40.08,-0.28,0.0,20.76,35.24,0.19,0.0,ball_2
76.12,89.68,0.37,0.0,79.74,14.15,-0.56,0.0,ball_2
96.55,64.45,0.57,0.0,5.92,14.15,0.3,0.0,ball_2
8.64,72.19,-0.35,0.0,30.93,32.79,-0.51,0.0,ball_2
98.86,79.07,0.22,0.0,89.88,79.07,0.55,0.0,same
26.25,18.04,0.45,0.0,53.47,15.51,0.19,0.0,ball_2
21.76,70.59,-0.91,0.0,69.98,24.02,-0.71,0.0,ball_2
87.04,43.41,-0.02,0.0,56.58,53.11,0.44,0.0,ball_1
95.85,95.11,0.31,0.0,55.13,17.01,0.76,0.0,ball_2
10.34,41.4,-0.02,0.0,5.44,28.87,-0.26,0.0,ball_2
96.48,59.48,-0.59,0.0,1.14,14.32,-0.47,0.0,ball_2
40.06,60.37,-0.34,0.0,62.5,11.42,0.68,0.0,ball_2
94.29,73.94,0.1,0.0,10.95,25.04,-0.15,0.0,ball_2
7.91,68.83,0.71,0.0,36.55,93.98,0.48,0.0,ball_1
0.12,1.54,-0.04,0.0,99.27,29.8,0.02,0.0,ball_1
62.36,69.69,-0.44,0.0,70.23,69.69,0.62,0.0,same
82.79,66.7,-0.89,0.0,32.4,71.68,0.98,0.0,ball_1
74.2,50.33,0.81,0.0,56.68,95.13,-0.78,0.0,ball_1
66.74,96.35,-0.67,0.0,99.79,17.56,-0.16,0.0,ball_2
25.64,41.8,0.49,0.0,51.23,96.25,-0.02,0.0,ball_1
54.86,86.2,-0.23,0.0,68.36,63.8,-0.24,0.0,ball_2
53.49,62.92,0.41,0.0,15.22,43.46,0.29,0.0,ball_2
23.74,77.88,0.18,0.0,7.62,35.99,-0.56,0.0,ball_2
32.81,81.52,-0.69,0.0,47.97,16.18,-0.75,0.0,ball_2
70.56,28.49,0.86,0.0,40.44,41.53,-0.57,0.0,ball_1
84.19,44.15,0.2,0.0,11.4,24.82,-0.74,0.0,ball_2
98.33,52.34,-0.56,0.0,10.96,37.86,0.51,0.0,ball_2
98.93,58.89,-0.82,0.0,56.77,50.63,-0.87,0.0,ball_2
26.48,70.43,0.59,0.0,80.98,97.54,-0.34,0.0,ball_1
52.68,49.31,0.47,0.0,6.29,16.88,-0.2,0.0,ball_2
6.66,75.83,0.01,0.0,78.09,53.54,0.06,0.0,ball_2
9.92,25.1,-0.92,0.0,44.55,6.33,-0.92,0.0,ball_2
98.39,63.83,-0.57,0.0,64.96,80.32,-0.2,0.0,ball_1
9.58,72.67,0.24,0.0,46.16,72.67,0.19,0.0,same
12.58,8.35,0.35,0.0,81.54,8.35,0.98,0.0,same
72.73,93.29,0.17,0.0,75.04,24.17,0.04,0.0,ball_2
1.87,16.45,-0.07,0.0,44.77,32.82,-0.8,0.0,ball_1
69.35,51.86,0.22,0.0,32.81,51.86,0.54,0.0,same
81.58,61.77,-0.77,0.0,98.94,71.89,-0.34,0.0,ball_1
41.85,7.18,0.92,0.0,90.66,78.77,0.16,0.0,ball_1
55.42,20.52,-0.65,0.0,94.78,88.92,0.57,0.0,ball_1
6.89,50.36,-0.78,0.0,89.28,90.78,0.02,0.0,ball_1
32.99,40.25,0.59,0.0,78.78,82.08,-0.24,0.0,ball_1
57.8,6.69,-0.7,0.0,30.38,10.67,0.45,0.0,ball_1
18.23,85.99,-0.22,0.0,73.72,3.29,0.03,0.0,ball_2
2.17,93.38,-0.85,0.0,1.43,94.9,-0.66,0.0,ball_1
26.07,86.79,-0.27,0.0,77.59,18.83,-0.37,0.0,ball_2
16.52,45.94,-0.43,0.0,67.69,33.35,-0.57,0.0,ball_2
76.95,76.49,-0.97,0.0,94.39,76.49,-0.16,0.0,same
98.48,36.82,0.56,0.0,94.84,43.81,-0.65,0.0,ball_1
13.04,49.4,0.96,0.0,45.36,57.73,-0.66,0.0,ball_1
19.86,54.42,0.62,0.0,79.66,74.65,-0.92,0.0,ball_1
19.05,59.28,0.21,0.0,55.77,18.78,-0.49,0.0,ball_2
73.67,82.7,0.84,0.0,32.78,82.7,-0.82,0.0,same
65.51,56.43,0.04,0.0,31.11,17.33,-0.05,0.0,ball_2
42.59,8.48,0.5,0.0,59.32,79.37,0.6,0.0,ball_1
43.58,34.64,0.98,0.0,30.93,67.29,-0.8,0.0,ball_1
74.6,34.83,-0.02,0.0,22.42,0.44,-0.53,0.0,ball_2
68.14,11.16,0.98,0.0,20.61,50.5,0.53,0.0,ball_1
61.77,31.69,0.89,0.0,57.85,22.09,0.23,0.0,ball_2
65.31,33.39,-0.29,0.0,45.26,1.92,0.11,0.0,ball_2
89.19,52.61,0.6,0.0,82.93,95.74,0.28,0.0,ball_1
3.43,0.77,0.29,0.0,31.59,0.77,0.28,0.0,same
61.03,37.47,0.95,0.0,78.63,37.47,0.96,0.0,same
8.0,93.18,0.17,0.0,12.4,71.25,-0.32,0.0,ball_2
36.34,76.86,-0.6,0.0,67.43,27.95,0.02,0.0,ball_2
63.22,1.12,-0.75,0.0,76.98,87.62,0.65,0.0,ball_1
69.49,60.79,0.2,0.0,74.52,20.0,0.8,0.0,ball_2
96.01,48.49,-0.7,0.0,51.17,48.49,-0.88,0.0,same
93.77,18.81,-0.86,0.0,32.66,95.83,-0.26,0.0,ball_1
54.81,59.53,0.41,0.0,75.5,59.85,0.67,0.0,ball_1
76.1,38.2,-0.17,0.0,21.65,99.38,0.3,0.0,ball_1
69.33,62.68,0.13,0.0,98.68,59.33,0.41,0.0,ball_2
86.67,86.82,0.29,0.0,24.04,39.25,-0.9,0.0,ball_2
45.02,83.27,-0.85,0.0,22.13,33.93,0.96,0.0,ball_2
26.07,14.59,0.64,0.0,40.61,0.65,-0.8,0.0,ball_2
24.85,31.95,0.79,0.0,57.93,64.56,-0.39,0.0,ball_1
90.75,10.99,0.76,0.0,11.01,10.99,0.46,0.0,same
37.78,8.78,0.49,0.0,52.79,99.09,-0.35,0.0,ball_1
64.07,73.29,0.64,0.0,82.83,73.29,0.93,0.0,same
24.32,50.16,0.22,0.0,47.52,82.21,-0.1,0.0,ball_1
61.0,44.48,0.26,0.0,86.56,33.6,0.46,0.0,ball_2
71.69,99.58,0.61,0.0,74.26,77.78,-0.67,0.0,ball_2
72.12,0.73,-0.06,0.0,20.36,0.73,0.86,0.0,same
37.39,98.92,-0.08,0.0,73.77,98.92,0.52,0.0,same
24.86,7.44,0.01,0.0,11.29,78.19,0.05,0.0,ball_1
15.09,55.71,0.13,0.0,46.19,15.31,0.23,0.0,ball_2
68.62,99.72,-0.17,0.0,1.69,66.32,0.76,0.0,ball_2
12.17,70.99,0.12,0.0,55.98,93.95,-0.35,0.0,ball_1
20.02,29.84,-0.71,0.0,80.67,59.27,0.0,0.0,ball_1
6.56,9.37,0.58,0.0,75.79,57.65,0.66,0.0,ball_1
23.37,5.44,-0.6,0.0,73.3,59.58,-0.2,0.0,ball_1
38.49,70.06,-0.35,0.0,61.62,27.64,-0.19,0.0,ball_2
83.76,69.05,-0.67,0.0,40.66,48.17,0.93,0.0,ball_2
65.61,60.35,0.12,0.0,56.6,60.35,-0.55,0.0,same
6.31,34.18,-0.9,0.0,93.82,63.57,0.96,0.0,ball_1
57.96,55.48,0.16,0.0,60.8,53.73,0.95,0.0,ball_2
67.1,15.34,-0.65,0.0,89.19,66.12,-0.15,0.0,ball_1
41.25,33.21,-0.52,0.0,55.74,78.81,0.44,0.0,ball_1
83.17,67.41,0.19,0.0,12.79,67.41,0.06,0.0,same
32.79,52.46,0.36,0.0,42.09,50.58,-0.33,0.0,ball_2
95.88,46.38,0.14,0.0,76.39,38.43,0.36,0.0,ball_2
90.54,55.14,-0.67,0.0,93.59,67.4,-0.63,0.0,ball_1
42.6,22.66,-0.75,0.0,47.1,48.58,0.91,0.0,ball_1
30.81,38.71,0.61,0.0,55.67,94.25,0.1,0.0,ball_1
69.72,83.95,-0.79,0.0,52.72,83.95,0.62,0.0,same
9.8,58.46,0.58,0.0,34.02,0.44,0.28,0.0,ball_2
63.47,23.11,0.23,0.0,76.92,11.51,-0.44,0.0,ball_2
59.74,14.53,-0.94,0.0,66.99,14.53,-0.81,0.0,same
20.06,79.74,0.59,0.0,47.29,45.76,-0.52,0.0,ball_2
21.94,48.09,-0.06,0.0,57.58,37.54,-0.4,0.0,ball_2
30.12,4.05,0.5,0.0,44.25,50.84,-0.47,0.0,ball_1
64.9,45.61,0.87,0.0,23.54,81.81,-0.41,0.0,ball_1
33.78,76.51,0.02,0.0,85.5,91.72,-0.21,0.0,ball_1
68.12,1.89,-0.93,0.0,60.65,32.94,0.71,0.0,ball_1
83.79,70.58,0.22,0.0,12.61,69.2,-0.84,0.0,ball_2
83.6,79.68,-0.64,0.0,48.35,79.48,-0.55,0.0,ball_2
13.75,73.94,-0.23,0.0,48.32,94.86,0.16,0.0,ball_1
93.7,1.34,0.26,0.0,79.96,26.38,0.27,0.0,ball_1
10.1,31.12,-0.65,0.0,28.79,14.43,0.65,0.0,ball_2
49.21,69.89,0.58,0.0,31.51,69.89,-0.48,0.0,same
83.85,82.12,-0.75,0.0,87.45,82.12,0.07,0.0,same
19.52,36.4,0.93,0.0,80.61,96.93,-0.05,0.0,ball_1
35.89,39.05,0.62,0.0,74.45,76.52,-0.2,0.0,ball_1
24.71,59.09,0.52,0.0,60.45,81.09,-0.59,0.0,ball_1
7.67,17.93,0.67,0.0,2.97,66.26,0.13,0.0,ball_1
23.01,27.12,0.29,0.0,37.28,17.77,-0.44,0.0,ball_2
28.53,85.78,-0.43,0.0,87.36,70.68,0.33,0.0,ball_2
89.82,62.83,0.99,0.0,22.19,62.83,-0.38,0.0,same
29.99,48.42,0.63,0.0,68.75,48.42,-0.49,0.0,same
69.13,83.7,-0.63,0.0,90.83,83.7,0.87,0.0,same
85.29,39.06,0.59,0.0,61.81,11.2,0.75,0.0,ball_2
47.28,50.76,0.92,0.0,72.31,81.92,-0.02,0.0,ball_1
4.31,1.87,-0.66,0.0,88.26,0.32,-0.48,0.0,ball_2
46.33,33.72,-0.95,0.0,0.32,88.01,-0.4,0.0,ball_1
41.78,36.8,-0.58,0.0,85.47,38.66,0.51,0.0,ball_1
63.04,72.36,0.36,0.0,17.6,72.36,-0.11,0.0,same
1.68,94.32,0.6,0.0,74.14,16.68,0.15,0.0,ball_2
13.84,5.19,-0.06,0.0,92.66,85.9,-0.75,0.0,ball_1
0.59,58.49,0.3,0.0,34.97,78.53,0.46,0.0,ball_1
88.52,24.19,0.46,0.0,20.02,78.68,0.85,0.0,ball_1
77.53,56.18,0.79,0.0,76.03,28.54,0.16,0.0,ball_2
55.73,0.48,0.04,0.0,13.74,0.48,-0.51,0.0,same
47.65,21.27,0.45,0.0,24.09,7.05,-0.8,0.0,ball_2
0.07,48.4,0.55,0.0,5.66,79.74,-0.91,0.0,ball_1
41.15,65.02,-0.27,0.0,89.95,65.02,0.27,0.0,same
13.12,79.64,-0.31,0.0,73.48,75.83,-0.25,0.0,ball_2
38.56,24.43,-0.17,0.0,28.57,24.43,0.07,0.0,same
58.95,86.26,-0.61,0.0,30.79,88.93,-0.53,0.0,ball_1
54.98,27.58,0.56,0.0,90.4,36.2,0.45,0.0,ball_1
21.83,30.0,-0.48,0.0,57.46,62.68,0.76,0.0,ball_1
68.29,32.01,0.16,0.0,72.37,35.9,0.57,0.0,ball_1
9.7,64.4,-0.69,0.0,48.35,7.37,0.83,0.0,ball_2
36.55,20.57,0.88,0.0,27.63,33.27,-0.51,0.0,ball_1
79.53,39.13,-0.45,0.0,35.22,7.53,0.93,0.0,ball_2
90.68,67.64,0.86,0.0,87.68,84.24,-0.36,0.0,ball_1
21.2,55.69,0.11,0.0,84.9,55.69,0.48,0.0,same
29.59,39.93,-0.68,0.0,9.46,2.33,-0.96,0.0,ball_2
79.91,39.05,0.2,0.0,27.01,27.26,-0.37,0.0,ball_2
82.05,3.25,-0.86,0.0,55.25,56.78,0.23,0.0,ball_1
44.86,95.01,0.76,0.0,61.13,95.01,0.4,0.0,same
74.25,96.59,0.07,0.0,93.2,96.59,0.21,0.0,same
82.94,45.47,0.65,0.0,96.21,48.9,0.56,0.0,ball_1
1.19,56.07,0.94,0.0,30.53,21.85,0.16,0.0,ball_2
47.23,47.79,0.44,0.0,51.55,39.67,-0.09,0.0,ball_2
10.53,76.12,-0.08,0.0,42.2,51.75,-0.47,0.0,ball_2
11.97,37.11,0.88,0.0,62.74,37.11,0.86,0.0,same
51.3,57.96,0.16,0.0,81.69,19.71,-0.8,0.0,ball_2
37.05,98.17,0.23,0.0,91.86,20.75,0.44,0.0,ball_2
59.66,32.5,0.97,0.0,14.52,37.59,0.14,0.0,ball_1
61.87,96.07,0.47,0.0,1.03,96.07,-0.58,0.0,same
80.26,34.17,-0.43,0.0,65.51,72.69,0.36,0.0,ball_1
13.97,40.22,0.87,0.0,40.49,34.07,0.98,0.0,ball_2
0.95,71.24,0.27,0.0,89.5,71.24,0.7,0.0,same
57.14,93.35,-0.73,0.0,63.71,50.93,0.64,0.0,ball_2
32.31,87.34,0.47,0.0,89.45,92.31,-0.13,0.0,ball_1
71.52,87.73,-0.84,0.0,14.07,87.73,-0.46,0.0,same
16.18,81.47,-0.24,0.0,77.51,84.88,-0.78,0.0,ball_1
64.2,0.93,0.73,0.0,76.6,95.49,-0.56,0.0,ball_1
22.96,16.25,-0.06,0.0,21.45,16.25,-0.12,0.0,same
70.35,27.97,-0.39,0.0,9.57,20.79,0.9,0.0,ball_2
75.91,16.93,0.45,0.0,93.36,39.49,0.66,0.0,ball_1
89.91,60.49,-0.71,0.0,73.3,42.12,-0.38,0.0,ball_2
5.08,2.21,0.46,0.0,72.73,2.21,-0.53,0.0,same
51.16,13.84,-0.56,0.0,58.23,31.14,-0.85,0.0,ball_1
90.85,47.38,-0.7,0.0,40.11,7.57,0.46,0.0,ball_2
87.26,89.99,0.7,0.0,19.17,83.74,0.01,0.0,ball_2
49.36,79.29,0.2,0.0,44.04,98.32,0.66,0.0,ball_1
42.41,14.52,0.75,0.0,59.52,73.75,0.94,0.0,ball_1
42.85,10.92,0.48,0.0,80.43,10.92,0.47,0.0,same
29.65,34.92,-0.21,0.0,95.55,29.12,-0.97,0.0,ball_2
95.15,44.62,-0.52,0.0,52.12,49.23,-0.97,0.0,ball_1
83.87,61.48,-1.0,0.0,51.86,61.48,0.61,0.0,same
8.82,15.14,-0.58,0.0,41.27,15.21,0.41,0.0,ball_1
74.37,58.73,-0.99,0.0,62.96,62.25,-0.15,0.0,ball_1
69.66,6.41,0.41,0.0,12.51,5.14,-0.75,0.0,ball_2
22.0,54.3,0.03,0.0,98.23,54.3,0.94,0.0,same
58.0,11.55,0.29,0.0,11.29,35.45,0.1,0.0,ball_1
37.54,31.98,0.2,0.0,85.33,31.98,-0.04,0.0,same
63.56,5.97,0.63,0.0,61.77,44.77,0.92,0.0,ball_1
61.09,15.29,0.3,0.0,79.78,15.29,0.5,0.0,same
20.21,84.31,0.68,0.0,11.81,98.12,-0.99,0.0,ball_1
93.48,11.93,-0.13,0.0,76.36,91.03,0.65,0.0,ball_1
39.0,86.57,0.13,0.0,22.41,95.8,0.73,0.0,ball_1
10.82,16.94,0.68,0.0,89.95,16.55,0.83,0.0,ball_2
22.17,93.16,0.92,0.0,37.99,42.03,-0.39,0.0,ball_2
90.88,35.76,0.36,0.0,38.81,55.57,0.99,0.0,ball_1
97.64,2.64,0.29,0.0,94.1,2.64,0.64,0.0,same
86.19,97.8,-0.94,0.0,90.46,20.25,0.61,0.0,ball_2
62.93,84.9,-0.77,0.0,67.66,84.9,0.97,0.0,same
53.33,13.62,0.36,0.0,8.33,24.89,0.06,0.0,ball_1
94.55,47.6,-0.8,0.0,79.99,81.47,-0.89,0.0,ball_1
30.72,35.12,-0.0,0.0,95.16,72.14,0.13,0.0,ball_1
61.32,63.55,-0.86,0.0,16.52,53.36,0.0,0.0,ball_2
35.72,97.6,0.99,0.0,9.17,97.6,0.03,0.0,same
51.66,23.6,0.6,0.0,89.62,59.15,0.4,0.0,ball_1
65.69,52.29,-0.94,0.0,41.74,12.7,-0.04,0.0,ball_2
60.78,45.63,-0.51,0.0,78.25,61.12,-0.31,0.0,ball_1
82.5,94.19,-0.96,0.0,79.74,19.45,0.39,0.0,ball_2
92.12,18.64,0.71,0.0,58.28,18.64,-0.19,0.0,same
66.38,54.46,-0.61,0.0,76.55,60.6,-0.74,0.0,ball_1
52.69,16.95,0.48,0.0,67.23,57.94,-0.27,0.0,ball_1
20.45,50.09,-0.19,0.0,40.45,50.09,-0.35,0.0,same
61.2,80.58,-0.95,0.0,49.84,80.58,0.99,0.0,same
14.98,3.23,0.84,0.0,33.84,76.62,0.44,0.0,ball_1
98.45,25.72,-0.91,0.0,65.29,53.42,-0.48,0.0,ball_1
84.21,42.02,1.0,0.0,85.51,42.02,-0.97,0.0,same
51.92,5.61,-0.4,0.0,56.99,5.61,-0.87,0.0,same
87.42,54.94,0.13,0.0,3.5,65.79,-0.28,0.0,ball_1
74.41,89.08,-0.56,0.0,24.55,23.37,-0.32,0.0,ball_2
61.24,66.17,0.23,0.0,12.27,13.18,0.15,0.0,ball_2
47.47,32.67,-0.65,0.0,82.52,32.67,-0.02,0.0,same
98.16,62.38,-0.29,0.0,62.74,60.09,-0.41,0.0,ball_2
81.55,4.84,0.57,0.0,14.66,4.84,0.57,0.0,same
89.49,99.37,-0.79,0.0,10.62,56.98,0.99,0.0,ball_2
10.46,7.68,-0.5,0.0,71.65,56.63,-0.83,0.0,ball_1
41.06,13.48,-0.2,0.0,58.58,90.38,0.48,0.0,ball_1
83.83,98.78,-0.18,0.0,58.15,98.78,0.08,0.0,same
32.83,34.1,-0.95,0.0,10.19,55.54,0.49,0.0,ball_1
74.5,73.65,0.78,0.0,71.71,56.36,0.85,0.0,ball_2
6.62,14.9,0.24,0.0,86.47,56.28,-0.9,0.0,ball_1
10.23,71.27,0.26,0.0,56.39,1.14,0.81,0.0,ball_2
85.81,77.46,0.8,0.0,78.17,2.86,-0.21,0.0,ball_2
9.97,50.48,1.0,0.0,29.94,4.32,-0.34,0.0,ball_2
15.52,79.94,-0.92,0.0,37.28,0.94,0.43,0.0,ball_2
30.45,5.6,0.43,0.0,36.59,5.6,0.66,0.0,same
93.16,75.26,0.38,0.0,14.11,38.72,0.44,0.0,ball_2
64.61,72.27,0.24,0.0,81.56,4.64,0.07,0.0,ball_2
10.81,47.44,0.91,0.0,79.82,49.61,0.13,0.0,ball_1
0.28,77.58,-0.51,0.0,78.59,77.58,-0.99,0.0,same
61.76,54.1,0.72,0.0,37.69,54.1,0.54,0.0,same
56.69,57.2,-0.37,0.0,84.27,57.2,0.34,0.0,same
54.55,8.06,-0.96,0.0,26.06,3.56,-0.91,0.0,ball_2
85.75,48.82,0.28,0.0,2.12,96.18,0.3,0.0,ball_1
1.18,65.16,0.5,0.0,62.33,3.63,0.08,0.0,ball_2
52.24,51.04,-0.9,0.0,22.63,33.77,-0.83,0.0,ball_2
6.5,69.72,0.84,0.0,90.53,2.79,0.41,0.0,ball_2
96.44,88.44,0.86,0.0,95.47,92.89,0.81,0.0,ball_1
74.02,93.24,0.92,0.0,90.47,35.98,-0.87,0.0,ball_2
21.36,53.98,-0.71,0.0,28.39,53.98,-0.65,0.0,same
91.51,97.15,-0.35,0.0,1.54,5.08,0.2,0.0,ball_2
47.93,16.88,-0.79,0.0,68.36,8.08,-0.22,0.0,ball_2
97.03,64.57,0.67,0.0,72.84,42.51,-0.37,0.0,ball_2
45.33,69.37,0.1,0.0,68.71,16.22,0.94,0.0,ball_2
58.2,98.96,-0.57,0.0,20.71,49.65,0.67,0.0,ball_2
56.95,17.44,0.37,0.0,90.53,17.44,-0.56,0.0,same
3.43,29.41,0.77,0.0,41.8,35.59,-0.42,0.0,ball_1
78.74,72.8,-0.37,0.0,0.52,53.88,-0.0,0.0,ball_2
58.84,77.39,-0.13,0.0,47.15,76.48,0.17,0.0,ball_2
49.18,0.79,-0.36,0.0,70.74,0.79,0.46,0.0,same
59.05,41.35,-0.75,0.0,32.81,58.86,-0.9,0.0,ball_1
53.39,99.14,0.48,0.0,75.9,29.14,0.32,0.0,ball_2
47.46,8.45,0.75,0.0,17.68,8.45,-0.14,0.0,same
81.06,49.86,0.26,0.0,33.31,18.14,0.35,0.0,ball_2
83.95,77.52,0.67,0.0,77.07,91.18,0.94,0.0,ball_1
72.94,64.19,0.17,0.0,84.48,26.86,-0.27,0.0,ball_2
92.1,70.13,-0.54,0.0,49.46,70.13,0.84,0.0,same
25.68,92.14,0.88,0.0,30.14,92.14,-0.8,0.0,same
